id,SalePrice
2734,162559.8767982507
2735,123420.12052423181
2736,142862.28361861943
2737,109809.99645575718
2738,184581.89761573682
2739,168021.22325065383
2740,144511.7866955134
2741,139592.30664038402
2742,165041.6551214147
2743,134487.92351132608
2744,150986.95304707694
2745,144958.42800005618
2746,123658.54440693907
2747,137921.36410130886
2748,102234.50379184261
2749,111957.3648806347
2750,116413.12376769911
2751,108305.6978153002
2752,222892.71987274592
2753,156591.5547080636
2754,271804.36488376535
2755,145401.45786631084
2756,54627.65128438594
2757,52600.59854832152
2758,54417.36960477289
2759,149252.0354872013
2760,139167.35840740683
2761,143957.70956574357
2762,155022.8746717237
2763,206824.7868495586
2764,144740.74302602164
2765,268966.84299405874
2766,116384.05204466893
2767,45996.78840589174
2768,155866.84801942413
2769,128384.72330649686
2770,165196.68184326286
2771,101189.09961348749
2772,105442.98130167695
2773,168314.8057655394
2774,154109.94290116266
2775,134985.82521663443
2776,154906.84847398847
2777,161487.37982162577
2778,119216.93744059256
2779,141943.49934091954
2780,123611.7219447759
2781,88053.92103720852
2782,66048.88921123254
2783,73855.08177736122
2784,118448.99191945209
2785,138283.60747490637
2786,17953.033105653594
2787,125815.54068527976
2788,49687.8735279066
2789,231586.51905071991
2790,89154.46613821434
2791,119886.81872766162
2792,57065.982399932574
2793,172432.5439268304
2794,66957.76521767583
2795,120579.30961756059
2796,85344.49033692596
2797,250529.86765546282
2798,104096.52385335579
2799,107640.30545757175
2800,64434.92602440831
2801,120274.63888952532
2802,124662.45761330845
2803,233337.85620390018
2804,114629.8635055921
2805,66123.80361050577
2806,91829.57908527507
2807,176710.34302004706
2808,134263.89889619895
2809,125603.30440865783
2810,121975.45154426084
2811,160830.3464800124
2812,151518.23197696055
2813,226435.79500768567
2814,224694.01812893222
2815,90545.40918947617
2816,244988.5265294849
2817,126153.81202746322
2818,110716.21394904167
2819,174083.9580266045
2820,122425.2847631129
2821,106981.74470524187
2822,186870.64790689433
2823,327991.16219803854
2824,188716.9390993244
2825,120177.1732380304
2826,128008.54355759406
2827,161586.9152287047
2828,237742.37194154807
2829,219408.37235836685
2830,254522.0582048751
2831,201578.29005186958
2832,245800.13023380446
2833,266893.40029116
2834,224580.4631047512
2835,240865.0352059703
2836,205839.5712939729
2837,183679.00992732053
2838,151646.44513306743
2839,177929.75924842735
2840,219221.44875990483
2841,213874.99372311565
2842,220277.4794685666
2843,147441.44495353405
2844,177775.91848867713
2845,105981.85564085399
2846,215382.0673909837
2847,196543.81630635704
2848,231829.22455386794
2849,225466.61256949115
2850,278885.3144422062
2851,238571.90291408612
2852,244008.26033971435
2853,229547.12592423637
2854,148200.34966050508
2855,218231.03839823464
2856,216929.52336591692
2857,206676.20559092402
2858,214225.5920221696
2859,117725.81562449061
2860,126523.83433526754
2861,134734.82806436648
2862,212773.5096254791
2863,131456.89960299013
2864,260452.83423437923
2865,149576.05428595096
2866,219287.036526524
2867,71596.35733366595
2868,141844.97103763744
2869,126473.46403737855
2870,132913.46243175236
2871,91102.79547516862
2872,2474.381609366974
2873,93020.32763476181
2874,139092.34650193457
2875,135037.98623672756
2876,162121.99123135
2877,138046.53384288866
2878,165022.52602853137
2879,131808.26143191964
2880,115485.58174808277
2881,142818.9239008436
2882,142351.59179429966
2883,188841.3545606737
2884,192034.70229747263
2885,167756.60079816286
2886,192226.43417339236
2887,104531.97479765746
2888,142474.93432490737
2889,32663.53589214571
2890,50826.696849331725
2891,163768.84845600184
2892,4910.168232154334
2893,105902.44135614927
2894,18989.176306581125
2895,266176.8412615799
2896,259195.96885515307
2897,211884.437127674
2898,215179.01142890286
2899,244629.64240103657
2900,166448.54061004077
2901,203500.96830161707
2902,199565.5351753498
2903,294006.7620682372
2904,309294.8619230443
2905,31217.363034715876
2906,232598.0550628265
2907,108325.64895137772
2908,113769.16634312412
2909,203925.11524878466
2910,53471.00856232527
2911,88080.10091440985
2912,144659.60976453475
2913,87121.5497089366
2914,75796.2048704999
2915,75796.2048704999
2916,87121.5497089366
2917,155799.4207914865
2918,112121.74714870262
2919,242898.12197169382
